customer_id,gender,is_senior,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,subscription_plan,paperless_billing,payment_method,monthly_revenue,lifetime_value,is_churned,customer_segment,tenure_bucket,is_active_customer
0704-VCUMB,Female,0,Yes,No,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),90.05,1278.8,0,High Value,Loyal,1
6171-ZTVYB,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.05,2907.35,0,High Value,Loyal,1
8053-WWDRO,Female,0,Yes,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.05,146.3,1,High Value,New,0
9564-KCLHR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.05,51.25,1,High Value,New,0
1935-IMVBB,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.05,4952.95,0,High Value,Loyal,1
2535-PBCGC,Female,0,Yes,No,70,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),90.05,4504.9,0,High Value,Loyal,1
2082-CEFLT,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.1,45.6,1,High Value,New,0
1470-PSXNM,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.1,4520.15,0,High Value,Loyal,1
1213-NGCUN,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.1,267.35,1,High Value,New,0
2498-XLDZR,Female,0,Yes,Yes,32,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,90.1,2316.85,0,High Value,Loyal,1
9866-OCCKE,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,90.1,8075.35,0,High Value,Loyal,1
5338-YHWYT,Male,0,No,Yes,37,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),90.1,2302.35,0,High Value,Loyal,1
7718-UPSKJ,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),90.1,7251.9,0,High Value,Loyal,1
8731-WBBMB,Female,0,Yes,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.1,2078.55,0,High Value,Loyal,1
1448-CYWKC,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),90.1,6225.4,0,High Value,Loyal,1
7901-IIDQV,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),90.15,1242.25,0,High Value,Established,1
2690-DVRVK,Male,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,90.15,99.45,0,High Value,New,1
5688-KZTSN,Male,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.15,288.05,1,High Value,Established,0
1270-XKUCC,Female,0,Yes,Yes,30,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,90.15,599.25,0,High Value,Loyal,1
0334-ZFJSR,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),90.15,3462.1,0,High Value,Loyal,1
2894-QOJRX,Female,0,Yes,No,25,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.15,853,1,High Value,Loyal,0
5747-PMBSQ,Male,1,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,90.15,934.1,1,High Value,Early,0
5583-EJXRD,Male,0,Yes,Yes,44,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),90.15,2375.2,0,High Value,Loyal,1
4565-EVZMJ,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,90.2,2813.05,0,High Value,Loyal,1
3143-JQEGI,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.2,1222.8,1,High Value,Established,0
6386-SZZKH,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.2,5293.2,1,High Value,Loyal,0
3327-YBAKM,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,90.25,6314.35,0,High Value,Loyal,1
9441-QHEVC,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.25,19.1,0,High Value,New,1
6705-LNMDD,Male,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.25,1003.05,0,High Value,Established,1
2580-ASVVY,Female,0,Yes,No,37,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,90.25,1593.1,0,High Value,Loyal,1
3370-GQEAL,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.25,2509.95,0,High Value,Loyal,1
5032-USPKF,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),90.25,3187.65,0,High Value,Loyal,1
2982-IHMFT,Female,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.3,74.45,1,High Value,New,0
3521-SYVOR,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.3,2345.2,1,High Value,Loyal,0
4254-QPEDE,Female,0,Yes,No,52,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),90.35,3330.1,0,High Value,Loyal,1
6283-GITPX,Male,0,No,Yes,71,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),90.35,5522.7,0,High Value,Loyal,1
9526-JAWYF,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.35,2335.3,1,High Value,Loyal,0
0771-CHWSK,Male,0,No,No,66,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),90.35,4798.4,0,High Value,Loyal,1
9788-HNGUT,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),90.35,8594.4,0,High Value,Loyal,1
9495-REDIY,Male,0,No,Yes,25,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),90.35,970.55,0,High Value,Loyal,1
5375-XLDOF,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.35,7665.8,0,High Value,Loyal,1
1172-VIYBP,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),90.35,3686.05,0,High Value,Loyal,1
5649-VUKMC,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,90.4,1115.15,1,High Value,Early,0
6559-PDZLR,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.4,2537,0,High Value,Loyal,1
8992-OBVDG,Male,0,No,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.4,1393.6,0,High Value,Established,1
4273-MBHYA,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.4,89.35,0,High Value,New,1
4724-WXVWF,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.4,4445.3,0,High Value,Loyal,1
5701-GUXDC,Female,0,Yes,No,26,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),90.4,978.6,0,High Value,Loyal,1
1460-UZPRJ,Male,0,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,90.4,1258.15,0,High Value,Loyal,1
6082-GLJIX,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.4,331.35,0,High Value,Established,1
5143-EGQFK,Female,1,No,No,10,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.4,291.4,1,High Value,Early,0
4919-IKATY,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.45,453.75,1,High Value,New,0
2495-TTHBQ,Female,0,No,Yes,4,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,90.45,84.75,0,High Value,New,1
0485-ZBSLN,Male,0,Yes,Yes,65,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),90.45,1715.1,0,High Value,Loyal,1
3810-PJUHR,Male,0,Yes,Yes,70,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,90.45,1715.15,0,High Value,Loyal,1
9050-QLROH,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.45,1597.25,1,High Value,Established,0
0847-HGRML,Male,0,No,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),90.45,1250.1,0,High Value,Loyal,1
8232-CTLKO,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,90.45,3996.8,0,High Value,Loyal,1
9227-YBAXE,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.45,5215.1,0,High Value,Loyal,1
6168-WFVVF,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.45,235.5,1,High Value,New,0
9860-LISIZ,Female,0,No,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.5,673.2,0,High Value,Loyal,1
0112-QAWRZ,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,1442.2,0,High Value,Established,1
0877-SDMBN,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),90.5,5639.05,1,High Value,Loyal,0
2786-GCDPI,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.5,5222.35,0,High Value,Loyal,1
4043-MKDTV,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,90.55,7291.75,0,High Value,Loyal,1
8065-YKXKD,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.55,799.65,1,High Value,Early,0
9637-EIHEQ,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.55,50.8,1,High Value,New,0
9229-RQABD,Male,0,No,No,18,Yes,Yes,No,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,90.55,424.5,0,High Value,Established,1
8313-KTIHG,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.55,249.4,0,High Value,New,1
5320-BRKGK,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,90.55,4415.75,0,High Value,Loyal,1
6284-KMNUF,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.55,5270.6,0,High Value,Loyal,1
9689-PTNPG,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.55,144.55,1,High Value,New,0
9465-RWMXL,Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,2447.95,1,High Value,Loyal,0
6229-UOLQL,Male,0,Yes,Yes,56,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,90.6,2884.9,0,High Value,Loyal,1
2362-IBOOY,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,3050.15,1,High Value,Loyal,0
3137-LUPIX,Female,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.6,253,0,High Value,New,1
0843-WTBXE,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.6,4517.25,1,High Value,Loyal,0
6143-JQKEA,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.6,436.2,0,High Value,Early,1
8676-OOQEJ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.6,118.4,0,High Value,New,1
5515-IDEJJ,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.6,19.9,1,High Value,New,0
9701-CDXHR,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.6,3649.6,0,High Value,Loyal,1
7450-NWRTR,Male,1,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.65,1200.15,1,High Value,Early,0
8124-NZVGJ,Female,0,No,No,6,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,90.65,255.6,0,High Value,New,1
2162-FRZAA,Male,0,Yes,Yes,63,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),90.65,2395.05,0,High Value,Loyal,1
5376-DEQCP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.65,70.6,1,High Value,New,0
5118-MUEYH,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.65,5083.55,0,High Value,Loyal,1
9095-HFAFX,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.65,389.6,1,High Value,New,0
5627-TVBPP,Female,0,No,Yes,35,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),90.65,644.5,0,High Value,Loyal,1
2379-ENZGV,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.7,523.5,1,High Value,New,0
3936-QQFLL,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,90.7,39.3,0,High Value,New,1
2589-AYCRP,Female,0,No,No,50,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),90.7,989.05,0,High Value,Loyal,1
4067-HLYQI,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.7,2406.1,0,High Value,Loyal,1
5124-EOGYE,Male,0,No,No,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,90.7,638.55,0,High Value,Loyal,1
5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,90.7,191.1,0,High Value,Early,1
0292-WEGCH,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,4524.05,0,High Value,Loyal,1
8910-ICHIU,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),90.7,4664.2,0,High Value,Loyal,1
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.75,3470.8,0,High Value,Loyal,1
9715-WZCLW,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,90.75,6910.3,0,High Value,Loyal,1
9786-YWNHU,Female,0,Yes,Yes,63,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,90.75,4014.2,0,High Value,Loyal,1
6407-GSJNL,Female,0,No,No,51,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),90.8,1288,0,High Value,Loyal,1
6005-OBZPH,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,2277.65,1,High Value,Loyal,0
4049-ZPALD,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),90.8,6375.8,0,High Value,Loyal,1
7932-WPTDS,Female,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.8,24.8,1,High Value,New,0
3733-UOCWF,Male,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),90.8,5251.75,0,High Value,Loyal,1
6833-JMZYP,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.8,1505.45,0,High Value,Established,1
2722-VOJQL,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),90.8,6903.1,1,High Value,Loyal,0
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,913.3,0,High Value,Established,1
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,90.8,5535.8,0,High Value,Loyal,1
9715-SBVSU,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),90.8,815.55,0,High Value,Established,1
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.85,1411.65,0,High Value,Established,1
7173-TETGO,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),90.85,5602.25,0,High Value,Loyal,1
7929-SKFGK,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),90.85,8244.3,0,High Value,Loyal,1
2300-RQGOI,Female,0,No,No,38,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,90.85,741.5,0,High Value,Loyal,1
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),90.85,4375.8,0,High Value,Loyal,1
5228-EXCET,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.9,1008.7,1,High Value,Established,0
6435-VWCCY,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),90.95,5968.4,0,High Value,Loyal,1
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.95,3096.9,0,High Value,Loyal,1
8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.95,3901.25,0,High Value,Loyal,1
2455-USLMV,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.95,2613.4,0,High Value,Loyal,1
7394-FKDNK,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.95,853.1,1,High Value,Early,0
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.95,5661.7,0,High Value,Loyal,1
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.95,794.25,1,High Value,Early,0
5995-WWKKG,Female,0,No,No,37,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,91,695.05,0,High Value,Loyal,1
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,91,160.8,1,High Value,New,0
7879-CGSFV,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,91,5552.05,0,High Value,Loyal,1
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91,3275.15,0,High Value,Loyal,1
7432-FFVAR,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),91,4236.6,0,High Value,Loyal,1
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,91.05,54.5,0,High Value,New,1
7000-WCEVQ,Female,1,No,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.05,1174.35,1,High Value,Established,0
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.05,741.7,1,High Value,Early,0
5959-BELXA,Male,1,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.05,3019.25,1,High Value,Loyal,0
4456-RHSNB,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.05,962.9,0,High Value,Established,1
3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),91.1,4759.75,1,High Value,Loyal,0
2481-SBOYW,Female,0,No,Yes,61,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),91.1,1498.35,0,High Value,Loyal,1
7109-MFBYV,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,91.1,1233.15,0,High Value,Loyal,1
1833-TCXKK,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.1,4882.8,0,High Value,Loyal,1
1832-PEUTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),91.15,5411.65,0,High Value,Loyal,1
6141-OOXUQ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,91.15,19.65,1,High Value,New,0
8660-BUETV,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,91.15,148.05,0,High Value,New,1
0580-PIQHM,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.15,3930.55,0,High Value,Loyal,1
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),91.15,6895.5,0,High Value,Loyal,1
7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.2,84.65,1,High Value,New,0
1696-HXOWK,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,91.2,6856.95,0,High Value,Loyal,1
3026-ATZYV,Female,0,Yes,Yes,37,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),91.25,2658.8,0,High Value,Loyal,1
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,91.25,3766.2,0,High Value,Loyal,1
2506-TNFCO,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.25,69.55,1,High Value,New,0
9970-QBCDA,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.25,129.55,0,High Value,New,1
8718-PTMEZ,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.25,347.25,1,High Value,Established,0
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.25,581.7,0,High Value,Early,1
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.3,354.05,1,High Value,Early,0
2657-VPXTA,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.3,929.45,0,High Value,Early,1
6551-VLJMV,Male,0,Yes,No,34,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),91.3,679,0,High Value,Loyal,1
1221-GHZEP,Female,0,No,No,62,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,91.3,3846.75,0,High Value,Loyal,1
9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,91.35,4480.7,0,High Value,Loyal,1
6142-VSJQO,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.35,44.35,1,High Value,New,0
3458-IDMFK,Male,0,No,No,25,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,91.35,499.4,0,High Value,Loyal,1
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,91.4,1553.2,0,High Value,Loyal,1
0221-NAUXK,Male,0,No,Yes,10,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),91.4,219.5,0,High Value,Early,1
9770-KXGQU,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,91.45,5311.85,0,High Value,Loyal,1
6437-UKHMV,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.5,586.05,1,High Value,Early,0
6538-POCHL,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.5,2576.8,0,High Value,Loyal,1
6726-NNFWD,Female,1,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),91.5,6435.25,0,High Value,Loyal,1
3002-WQZWT,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.55,1993.25,0,High Value,Loyal,1
